,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,AgeWhenSold,RenovatedAgeSold
715,20,3,78.0,-0.03775353973115706,1,0,3,3,0,4,0,14,2,2,0,2,6,5,3,1,6,6,1,174.0,3,4,1,3,4,3.0,5.0,0,6,-0.28855396047015863,1.12422887272105,0.014977132892793264,1,4,1,4.0,0.4846850255020895,-0.7948908644380668,-0.1202005380086009,-0.3148808287613636,0,0,2,0,3,1,3,7,6,1,5,1,1974.0,2,2,0.02347871535356792,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,0,-0.08765777630136591,8,8,4,165000,35,35
716,70,4,60.0,0.028370343811796005,1,1,3,0,0,4,0,17,2,2,0,5,7,8,1,1,13,13,2,0.0,3,2,0,4,4,3.0,5.0,0,6,-0.28855396047015863,0.3411877426799679,-0.7737071631692772,1,0,1,4.0,1.0692871164664652,1.4455130121488609,-0.1202005380086009,1.976355986125299,0,0,1,1,3,1,3,8,6,0,0,5,1996.0,3,2,1.080517454344327,5,5,1,-0.7519181992725829,0.02022043992639501,1.9804904547956288,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,8,4,159500,117,9
717,20,3,80.0,-0.05177981805845014,1,0,3,3,0,4,0,14,2,2,0,2,5,6,1,1,6,6,2,0.0,3,4,1,3,4,3.0,1.0,522,6,-0.28855396047015863,-1.0755282902845336,0.27027378364120924,1,2,1,4.0,0.03976661998937875,-0.7948908644380668,-0.1202005380086009,-0.6422003737451725,0,1,1,1,3,1,2,5,6,1,2,1,1973.0,3,2,-0.15893062456076665,5,5,2,1.035237973391832,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,0,-0.08765777630136591,11,8,4,157000,35,8
718,60,3,96.0,0.0025219166086416257,1,0,3,3,0,4,0,15,2,2,0,5,7,5,3,1,13,7,1,651.0,2,4,2,3,4,1.0,2.0,548,6,-0.28855396047015863,-0.971424556232829,0.5779974251683178,1,0,1,4.0,0.42001665260780013,1.7089551857761582,-0.1202005380086009,1.7175451831148456,1,0,2,1,3,1,2,9,6,1,5,1,1993.0,2,3,2.3854458091161046,5,5,2,1.2426757434332374,1.6200748790924957,3.174878820309207,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,8,8,4,341000,15,14
719,20,3,69.0,-0.05979483424547475,1,0,0,3,0,4,0,5,2,2,0,2,5,6,1,1,6,10,2,0.0,3,4,1,3,4,1.0,0.0,245,6,-0.28855396047015863,-0.269855913710472,-0.19701026460365922,1,4,1,4.0,-0.495687507575337,-0.7948908644380668,-0.1202005380086009,-1.0361256400919658,0,0,1,1,3,1,3,5,6,1,4,1,1969.0,3,1,-0.8090562206657025,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,128500,37,37
722,20,3,70.0,-0.24013269845352855,1,0,3,3,0,4,0,12,2,2,0,2,4,7,1,1,8,8,2,0.0,3,2,1,4,4,3.0,0.0,53,6,-0.28855396047015863,0.23934713328156126,-0.44090974344366374,1,0,1,4.0,-0.7724681435628955,-0.7948908644380668,-0.1202005380086009,-1.2397488454016607,0,0,1,0,3,1,3,5,6,0,0,5,1994.0,3,2,-0.046678723075022285,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,8,4,124500,39,39
723,50,3,60.0,-0.23492293793196256,1,0,3,3,0,4,0,7,2,2,0,0,4,6,1,1,8,8,2,0.0,3,4,2,4,4,3.0,5.0,0,6,-0.28855396047015863,0.8458645403654054,-0.26539329605412776,1,0,1,4.0,-0.42843239976527614,0.2886582496985557,-0.1202005380086009,-0.08651835551684567,0,0,2,0,4,1,3,7,6,0,0,5,1958.0,3,1,0.3508800946869889,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,2.527718338150919,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,135000,54,36
724,20,3,86.0,0.2774369718235859,1,0,0,3,0,4,0,7,2,2,0,2,9,5,3,1,5,5,3,340.0,0,4,2,1,4,3.0,2.0,561,6,-0.28855396047015863,-0.2336459192577052,1.460138530879362,1,0,1,4.0,1.3848687761905973,-0.7948908644380668,-0.1202005380086009,0.3473703436477382,1,0,2,0,3,1,0,8,6,1,3,1,2007.0,1,3,1.3798558583063119,5,5,2,1.8570106777866298,0.26170790244203285,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,2,8,4,320000,2,1
725,20,3,60.0,-0.3563504331653855,1,0,3,3,0,4,0,12,2,2,0,2,4,6,1,1,6,10,2,0.0,3,4,1,4,4,3.0,0.0,153,1,1.1929801169033318,-0.7179545950634613,-0.44090974344366374,1,4,1,4.0,-0.7724681435628955,-0.7948908644380668,-0.1202005380086009,-1.2397488454016607,0,0,1,0,3,1,2,5,6,0,0,5,1989.0,3,2,0.8747223016204624,5,5,2,0.014005874726452053,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,3,0.9201567683799758,11,8,4,120500,39,39
727,20,3,64.0,-0.3208839865378016,1,0,3,3,0,4,0,5,2,2,0,2,7,5,1,1,12,13,3,82.0,2,4,2,3,4,0.0,2.0,369,6,-0.28855396047015863,-0.13406843451259648,0.39792210901541714,1,0,1,4.0,0.1794503054410437,-0.7948908644380668,-0.1202005380086009,-0.5394372607851394,1,0,2,0,2,1,2,6,6,0,0,1,2007.0,2,2,0.743761749887094,5,5,2,0.30122740247609014,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,2,8,4,194500,2,2
728,90,3,85.0,0.09599704288981618,1,0,3,3,0,0,0,12,2,2,2,2,5,5,1,1,12,13,1,95.0,3,4,1,4,4,3.0,5.0,0,6,-0.28855396047015863,2.3010536924359712,1.2002830113675813,1,4,1,4.0,1.58663409962078,-0.7948908644380668,-0.1202005380086009,0.4958059512566748,1,0,2,0,4,2,3,9,6,0,0,5,1968.0,3,3,1.9411153657350335,5,5,2,-0.7519181992725829,-0.3269177874398344,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,0,0,110000,51,51
729,30,4,52.0,-0.428485578848607,1,1,3,3,0,4,0,9,2,2,0,0,4,5,1,1,8,8,2,0.0,3,4,1,4,4,3.0,1.0,38,6,-0.28855396047015863,0.1375065238831546,-0.6323822315049756,1,4,1,0.0,-0.8138559022152406,-0.7948908644380668,7.283690564454853,-0.585109755434043,0,0,1,0,2,1,3,5,6,0,0,5,1962.0,3,2,0.30878563162983474,5,5,2,-0.7519181992725829,-0.3571037202542891,1.4732844365638353,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,1,8,4,103000,84,59
730,120,3,39.0,-0.5137453135380813,1,0,0,3,0,4,0,22,2,2,4,2,8,5,1,1,5,5,2,0.0,2,4,2,3,4,3.0,2.0,549,6,-0.28855396047015863,-0.3445390272693036,1.2253567895660866,1,0,1,4.0,1.1727565130973283,-0.7948908644380668,-0.1202005380086009,0.19132265359731773,1,0,2,0,2,1,2,5,6,1,5,1,1995.0,2,2,0.6315098484013497,5,5,2,1.1389568584125347,1.589888946278041,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,3,8,4,236500,15,14
731,80,3,73.0,-0.09285677601695129,1,0,0,3,0,0,0,23,2,2,0,7,7,5,1,1,12,13,1,442.0,2,4,2,1,4,0.0,2.0,403,6,-0.28855396047015863,-1.0981595368175128,-0.43179200591693456,1,0,1,4.0,-0.04300889731531162,-0.7948908644380668,-0.1202005380086009,-0.7030970332770439,1,0,2,0,3,1,2,6,6,1,3,1,2003.0,1,2,-0.16360778712267263,5,5,2,0.524621924059142,-0.3721966866615165,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,187500,4,4
732,60,3,75.0,0.08888371602383184,1,0,0,3,0,4,0,5,2,2,0,5,7,5,1,1,12,13,1,202.0,2,4,2,3,4,0.0,0.0,86,6,-0.28855396047015863,0.7553395542334884,0.21784679286251663,1,0,1,4.0,-0.024901752904910604,1.2164328611686024,-0.1202005380086009,0.9810762069012753,0,0,2,1,3,1,2,8,6,1,5,1,1998.0,1,2,0.3181399567536468,5,5,2,0.7799299487254869,0.5635672305865802,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,8,4,222500,10,9
733,20,3,80.0,-0.05177981805845014,1,0,3,3,0,0,0,19,1,2,0,2,5,6,3,1,6,6,2,0.0,3,4,1,4,4,3.0,1.0,289,6,-0.28855396047015863,-0.6726921019975027,-0.44090974344366374,1,0,1,4.0,-0.04818236714685477,-0.7948908644380668,-0.1202005380086009,-0.7069030744977859,1,0,1,0,3,1,3,6,6,1,5,1,1961.0,2,1,-0.977434072894319,5,5,2,0.5645138029132584,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,2,3,0.7185938594437076,3,8,4,131400,48,26
735,75,4,60.0,0.028370343811796005,1,0,3,3,0,4,0,17,2,2,0,4,7,7,1,1,13,14,2,0.0,3,4,0,3,4,2.0,4.0,165,6,-0.28855396047015863,-0.1748046782719591,-0.40443879333674715,2,1,0,4.0,-0.7310803849105503,1.2393408762666283,-0.1202005380086009,0.480581786373707,0,0,1,1,2,1,3,6,6,2,5,5,1914.0,3,2,-0.7155129694275822,5,5,0,-0.7519181992725829,4.442459597244013,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,10,8,4,163000,92,36
737,60,3,72.0,-0.005392911876045181,1,0,0,1,0,1,0,8,2,2,0,5,8,5,1,1,12,13,2,0.0,2,4,2,3,4,3.0,5.0,0,6,-0.28855396047015863,0.7372345570071048,-0.37480614637487747,1,0,1,4.0,-0.6767589516793473,1.2668304943842594,-0.1202005380086009,0.5433814665159494,0,0,2,1,3,1,2,8,6,1,3,1,2005.0,1,3,1.5295250602873043,5,5,2,-0.7519181992725829,1.0465421556178558,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,6,8,4,239900,1,1
739,60,3,65.0,-0.12060876956452402,1,0,0,3,0,4,0,5,2,2,0,5,7,5,1,1,12,13,2,0.0,2,4,2,3,4,3.0,5.0,0,6,-0.28855396047015863,0.671603942061465,-0.44090974344366374,1,0,1,4.0,-0.7724681435628955,1.1843616400313663,-0.1202005380086009,0.40446096195886766,0,0,2,1,3,1,2,7,6,0,0,1,2004.0,2,2,0.4631319961727332,5,5,2,0.7400380698713706,0.14096417118421392,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,8,4,190000,5,5
740,70,4,60.0,-0.0918548989935732,1,1,3,3,0,4,0,17,2,2,0,5,5,7,1,1,13,15,2,0.0,3,2,0,2,1,3.0,5.0,0,6,-0.28855396047015863,-0.6862708499172903,-1.8085703724530349,1,0,1,4.0,-1.0207946954769667,0.7262013380708493,-0.1202005380086009,-0.158833138710943,0,0,2,0,2,1,3,7,6,0,0,5,1910.0,3,2,-0.5284264669513417,5,3,2,1.402243258849703,-0.7042419476205184,1.4732844365638353,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,1,0,-0.08765777630136591,5,8,0,132000,97,5
741,20,3,65.0,-0.37558647201424455,1,0,0,3,0,4,0,19,1,2,0,2,6,8,3,1,6,6,2,0.0,3,2,1,4,4,2.0,2.0,425,6,-0.28855396047015863,-1.1026857861241086,-0.331496893122914,1,2,1,4.0,-0.6483048676058599,-0.7948908644380668,-0.1202005380086009,-1.1484038561038536,1,1,1,0,3,1,2,5,6,0,0,5,1962.0,3,1,-0.8651821714085747,5,5,2,0.5884489302257283,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,1,0,-0.08765777630136591,5,8,4,142000,47,12
742,20,3,65.0,-0.20707075668205202,1,0,3,3,0,4,0,20,2,2,0,2,7,5,1,1,12,13,1,108.0,3,4,2,3,4,3.0,5.0,0,6,-0.28855396047015863,1.769219398910959,0.6646159316722445,1,0,1,4.0,0.4820982905863179,-0.7948908644380668,-0.1202005380086009,-0.31678384937173454,0,0,2,0,3,1,3,6,6,0,0,1,2000.0,3,2,0.30878563162983474,5,5,2,0.2054868932262108,0.12587120477698657,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,1,0,-0.08765777630136591,12,8,4,179000,7,6
743,80,3,70.0,0.23736189088846282,1,0,0,3,0,4,0,19,2,2,0,7,5,6,1,1,6,6,2,0.0,3,4,1,3,4,0.0,0.0,202,6,-0.28855396047015863,-1.1117382847373005,-1.2250351707423697,1,0,1,4.0,0.7795728059000488,-0.7948908644380668,-0.1202005380086009,-0.09793647917907157,0,1,2,0,3,1,3,6,3,1,5,1,1997.0,2,2,0.03283304047737994,5,5,2,1.6575512835160477,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,1.523367621445362,-0.06866821893757184,0,0,0,-0.08765777630136591,10,8,4,175000,46,10
744,120,3,41.0,-0.5131441873240544,1,0,0,1,0,4,0,22,2,2,4,2,8,5,1,1,6,6,2,0.0,2,4,2,3,4,3.0,2.0,373,6,-0.28855396047015863,0.08319153220400437,0.6372627190920571,1,2,1,4.0,0.45105747159705906,-0.7948908644380668,-0.1202005380086009,-0.3396200966961863,1,0,2,0,2,1,2,5,6,1,5,1,1993.0,2,2,-0.0513558856369283,5,5,2,0.014005874726452053,-0.7042419476205184,0.7861020892820507,5.614099504732301,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,10,8,4,180000,15,15
747,70,4,65.0,0.11853927591582292,1,2,0,3,0,0,0,17,2,2,0,5,7,7,4,1,11,12,2,0.0,2,4,4,4,1,3.0,5.0,0,6,-0.28855396047015863,1.522538811701485,0.41615758406887543,2,4,0,4.0,0.4070829780289422,2.228967128501345,-0.1202005380086009,2.1400157586172033,0,0,1,1,4,1,2,8,6,1,3,5,1950.0,3,4,1.8288634642492891,5,5,0,0.6921678152464308,-0.7042419476205184,5.956331178354525,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,265979,129,6
748,20,3,59.0,0.007631489427869817,1,0,0,3,0,4,0,15,2,2,0,2,7,5,3,1,12,13,1,338.0,2,4,2,3,4,3.0,2.0,462,6,-0.28855396047015863,0.5290270889036958,1.5102860872763721,1,0,1,4.0,1.4417769443375719,-0.7948908644380668,-0.1202005380086009,0.3892367970758998,1,0,2,0,3,1,2,7,6,1,5,1,1996.0,1,2,0.2526596808869626,5,5,2,1.1628919857250044,0.14096417118421392,2.1604667838456204,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,3,8,4,260400,14,14
752,20,3,79.0,-0.1283232226445352,1,0,0,3,0,4,0,5,2,2,0,2,6,5,1,1,12,13,2,0.0,3,2,2,3,4,1.0,2.0,553,6,-0.28855396047015863,-0.6523239801178213,0.9609424012909416,1,0,1,4.0,0.8571748533731961,-0.7948908644380668,-0.1202005380086009,-0.040845860867942105,1,0,2,0,3,1,2,6,6,0,0,1,1997.0,2,2,0.48184064642035723,5,5,2,0.5884489302257283,-0.29673185462537965,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,8,4,217000,9,9
753,60,3,80.0,-0.027734769497376292,1,0,3,3,0,4,0,16,2,2,0,5,8,5,1,1,12,13,1,178.0,2,4,2,3,4,2.0,5.0,0,6,-0.28855396047015863,1.0472826345089206,-0.06252363608440442,1,2,1,4.0,-0.32237626821864157,1.633358735952673,-0.1202005380086009,1.1085785877961312,0,0,2,1,3,1,0,8,6,1,3,1,2005.0,2,3,1.8943437401159733,5,5,2,0.7799299487254869,0.08059230555530447,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,3,8,4,275500,1,1
754,20,3,61.0,-0.25916836189771203,1,0,3,3,0,4,0,12,2,2,0,2,6,8,1,1,9,10,2,0.0,3,4,1,4,4,3.0,2.0,198,4,2.6373208701586592,-1.0234764232586813,-0.07164137361113357,1,2,1,4.0,-0.3534170872079005,-0.7948908644380668,-0.1202005380086009,-0.9314595065215617,1,0,1,0,3,1,2,5,6,0,0,5,1969.0,2,2,-0.1542534619988606,5,5,2,0.612384057538198,0.02022043992639501,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,8,4,156000,40,4
755,160,1,34.0,-0.730050562885408,1,2,3,3,0,4,0,21,2,2,4,5,6,5,1,1,8,8,1,894.0,3,4,2,3,4,3.0,2.0,158,6,-0.28855396047015863,-0.4961683790402646,-0.7486333849707723,1,2,1,4.0,-1.0880498032870274,0.8751034362080174,-0.1202005380086009,-0.08461533490647469,0,0,2,1,3,1,3,6,6,0,0,5,1999.0,3,2,-0.1542534619988606,5,5,2,-0.7519181992725829,-0.34201075384706175,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,3,8,4,172500,10,10
756,60,3,68.0,0.025264525039323967,1,0,0,3,0,4,0,5,2,2,0,5,8,5,1,1,12,13,2,0.0,2,4,2,3,4,0.0,2.0,3,6,-0.28855396047015863,0.6308676983021024,-0.43635087468029915,1,0,1,4.0,-0.7672946737313523,1.2714120974038645,-0.1202005380086009,0.480581786373707,0,0,2,1,3,1,2,7,6,0,0,1,2007.0,2,2,0.49119497154416925,5,5,2,0.39696791172596946,0.8805195251383549,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,8,4,212000,2,2
758,160,1,24.0,-0.8252288801063253,1,2,3,3,0,4,0,21,2,2,3,5,7,5,1,1,8,8,1,360.0,3,4,2,3,4,3.0,0.0,261,6,-0.28855396047015863,-0.8424264509948473,-0.714441869245538,1,2,1,4.0,-1.049248779550454,0.909465458855056,-0.1202005380086009,-0.027524716595345226,0,0,2,1,3,1,3,6,6,0,0,5,1999.0,3,2,-0.1542534619988606,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,8,8,4,179400,9,9
759,60,3,65.0,0.1743438261179818,1,0,0,3,0,4,0,15,2,2,0,5,8,5,1,1,12,13,1,513.0,2,4,2,3,4,0.0,3.0,16,0,0.10817483012357938,1.427487576262972,0.5939534658400937,1,0,1,4.0,0.4277768573551149,1.9609433518544424,-0.1202005380086009,1.9325865120867665,0,0,2,1,4,1,2,9,6,1,5,1,1995.0,2,3,1.3050212573158155,5,5,2,1.0192812218501854,0.7748687602877633,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,11,8,4,290000,12,12
760,20,3,70.0,-0.14194875016247704,1,0,3,3,0,4,0,12,2,2,0,2,6,6,3,1,13,14,2,0.0,3,4,1,4,4,3.0,4.0,301,6,-0.28855396047015863,-0.7134283457568653,-0.44090974344366374,1,0,1,4.0,-0.7724681435628955,-0.7948908644380668,-0.1202005380086009,-1.2397488454016607,0,0,1,0,2,1,3,5,6,0,0,5,2008.0,3,1,-0.8090562206657025,1,1,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,3,0.8193753139118417,10,8,4,127500,50,50
761,30,4,60.0,-0.36125963057993804,1,0,3,3,0,2,0,3,1,2,0,2,5,5,1,1,13,14,2,0.0,3,4,2,4,4,2.0,3.0,175,6,-0.28855396047015863,0.39097648505252225,0.19961131780905833,1,4,1,4.0,0.35793501462928234,-0.7948908644380668,-0.1202005380086009,-0.40812883866954164,0,0,1,0,2,1,1,5,2,0,0,5,1965.0,3,2,-0.1542534619988606,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,10,8,4,100000,85,59
762,60,1,72.0,-0.18803509323786857,1,0,3,3,0,4,0,21,2,2,0,5,7,5,1,1,12,13,2,0.0,3,4,2,3,4,2.0,2.0,4,6,-0.28855396047015863,0.3728714878261388,-0.6870886566653505,1,0,1,4.0,-1.0311416351400529,0.998806717737357,-0.1202005380086009,0.06001423148171996,0,0,2,1,3,1,2,7,6,0,0,1,2009.0,3,2,0.6595728237727857,5,5,2,0.5964273059965515,-0.025058459295287085,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,6,2,4,215200,1,1
763,60,3,82.0,-0.10888680839100051,1,0,3,3,0,4,0,15,2,2,0,5,8,5,1,1,12,13,1,673.0,2,4,2,3,4,2.0,2.0,544,6,-0.28855396047015863,-1.0823176642444274,0.4435107966490629,1,0,1,4.0,0.27257276240882045,1.7181183918153684,-0.1202005380086009,1.6166850907651833,1,0,2,1,3,1,2,8,6,1,3,1,1999.0,2,3,1.791446163754041,5,5,2,-0.7519181992725829,1.2276577525045842,-0.35920182285425706,-0.11629943710230206,2.9581543595961572,-0.06866821893757184,0,0,0,-0.08765777630136591,7,8,4,337000,10,10
764,120,3,30.0,-0.09696447181280139,1,0,0,3,0,1,0,24,2,2,4,2,8,5,3,1,3,3,2,0.0,2,2,2,3,2,0.0,3.0,196,3,6.263669971679546,-1.2837357583879427,0.9951339170161758,1,0,1,4.0,0.8571748533731961,-0.7948908644380668,-0.1202005380086009,-0.040845860867942105,1,0,1,1,2,1,0,6,6,1,3,1,1995.0,1,2,0.03751020303928596,5,5,2,-0.7519181992725829,-0.2514529554036976,-0.35920182285425706,-0.11629943710230206,3.6038083917640154,-0.06866821893757184,0,0,0,-0.08765777630136591,4,8,4,270000,11,10
765,20,3,75.0,0.4077811725650737,1,0,0,3,0,4,0,21,2,2,0,2,9,5,1,1,12,13,3,284.0,2,4,2,3,4,3.0,5.0,0,6,-0.28855396047015863,2.10642497225235,1.004251654542905,1,0,1,4.0,0.888215672362455,-0.7948908644380668,-0.1202005380086009,-0.018009613543490316,0,0,2,0,2,1,0,6,6,1,3,1,2008.0,1,2,0.5566752474108534,5,5,2,-0.7519181992725829,1.9219342072370431,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,8,6,5,264132,0,0
766,60,3,80.0,-0.009600795374233103,1,0,3,3,0,4,0,14,2,2,0,5,7,5,1,1,6,6,1,42.0,3,4,1,3,4,3.0,2.0,167,6,-0.28855396047015863,0.04245528844464171,-0.1764953551685187,1,4,1,4.0,-0.47240689333339286,0.8865574437570303,-0.1202005380086009,0.377818673413674,0,0,2,1,3,1,3,7,6,1,5,1,1988.0,3,2,0.10766764146787618,5,5,2,1.067151476475125,0.29189383525648754,2.1931897527638005,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,3,0.9201567683799758,3,8,4,196500,22,22
767,50,3,75.0,0.19949093940477153,1,0,0,3,0,4,0,11,2,2,0,0,6,7,1,1,12,13,2,0.0,3,4,1,3,4,2.0,0.0,332,6,-0.28855396047015863,-0.5527464953727127,-0.16965705202347184,1,0,1,4.0,-0.46464668858607816,0.9621538935805156,-0.1202005380086009,0.4463274153870293,1,0,2,0,4,1,3,7,4,0,0,1,1989.0,3,1,-0.23376522555126286,5,5,2,1.202783864579121,-0.7042419476205184,2.1931897527638005,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,3,2.5326600398701227,7,8,4,160000,68,23
768,20,3,70.0,-0.14194875016247704,1,0,3,3,0,4,0,5,2,2,0,2,7,5,3,1,12,13,2,0.0,2,4,2,3,4,3.0,2.0,4,6,-0.28855396047015863,2.8713611050670482,1.8294069007118923,1,0,1,4.0,1.7418381945670744,-0.7948908644380668,-0.1202005380086009,0.6099871878789337,0,0,2,0,3,1,2,8,6,1,3,1,2004.0,1,2,0.051541690725004,5,5,2,0.2054868932262108,-0.20617405618201545,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,10,8,4,216837,2,1
769,60,3,47.0,4.306785984445535,1,0,1,1,0,1,1,22,2,2,0,5,8,5,3,1,5,15,1,603.0,0,4,2,3,4,1.0,0.0,603,6,-0.28855396047015863,-0.7541645895162281,1.3507256805586123,1,0,1,4.0,1.3641748968644247,2.84519273463824,-0.1202005380086009,3.356045928644261,1,0,3,1,4,1,0,12,4,1,3,3,2003.0,1,3,1.721288725325451,5,5,2,3.2612048134515272,-0.16089515696033335,-0.35920182285425706,-0.11629943710230206,3.4961993864027057,-0.06866821893757184,0,0,0,-0.08765777630136591,6,8,4,538000,7,7
771,20,3,67.0,-0.16429060778380813,1,0,3,3,0,4,0,7,2,2,0,2,4,5,1,1,13,14,2,0.0,3,4,1,2,1,3.0,3.0,427,6,-0.28855396047015863,-1.2837357583879427,-0.5047339061307677,1,4,1,1.0,0.14840948645178484,-0.7948908644380668,-0.1202005380086009,-0.5622735081095912,0,0,1,0,2,1,3,6,6,0,0,5,1951.0,3,2,-0.3600486147227252,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,0,4,102000,55,55
772,80,3,94.0,-0.2702891968572087,1,0,3,3,0,4,0,7,2,2,0,7,6,5,1,1,9,10,2,0.0,3,4,1,4,4,0.0,0.0,186,1,0.4987047333642903,-0.1974359248049384,-0.06480307046608672,1,4,1,4.0,-0.11802420987268726,-0.7948908644380668,-0.1202005380086009,-0.7582846309778024,1,0,1,0,3,1,3,6,6,1,5,5,1976.0,3,2,0.9308482523633346,5,5,2,0.39696791172596946,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,0,-0.08765777630136591,3,8,0,107000,34,34
