,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1132,0.7233425303259227,4,1.053106263987631,0.17655256044863027,1,3,3,0,4,0,17,2,2,0,5,-0.10053459398770496,-1.8658520907135028,-5.199337582605575,-5.199337582605575,1,1,12,14,-5.199337582605575,3,3,0,3,3,2,5,-5.199337582605575,5,-5.199337582605575,0.9495472701112365,-0.023839063182251485,1,4,1,4,0.21106976491595733,1.3870072454162736,-5.199337582605575,1.3154336552751669,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,2.386339855858921,-5.199337582605575,1,0.9397470063075931,5,-5.199337582605575,5,-1.5459273181166064,2,-5.199337582605575,-2.085355566031829,1,4,0,-5.199337582605575,0.3668730515305163,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4935533950895455,-0.4197409936702004,8,4,-1.1305174297854546
1133,0.35215139697893266,3,0.587963851500189,0.15784698432266395,1,0,3,0,4,0,20,2,2,0,5,1.1920714430213706,-0.4142668635342554,0.3375056737975598,-0.026348991391809167,1,1,11,13,-5.199337582605575,2,3,2,2,3,3,2,0.3762827437846237,5,-5.199337582605575,0.04141260138064336,0.28899525099070045,0,0,1,4,0.11441489263000099,1.0752065081884394,-5.199337582605575,1.0887225007402812,-5.199337582605575,-5.199337582605575,0.5496162910697036,0.86072523825827,0.15492952527077714,-5.199337582605575,2,0.9397470063075931,5,0.5149233167586909,1,0.2587919156837877,1,0.15619936674212687,-0.16001041128444526,4,4,2,-5.199337582605575,1.523396350718631,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,0.7380888474045281,8,4,0.8475018193824384
1134,0.35215139697893266,3,-0.7630300992592184,-0.2600894251725466,1,0,1,0,4,0,8,2,2,0,5,-0.10053459398770496,-0.4142668635342554,0.3979179193672613,0.08667363855178371,1,1,11,13,-5.199337582605575,3,3,2,2,3,0,5,-5.199337582605575,5,-5.199337582605575,0.802225683044881,-0.2796060306706415,0,2,1,4,-0.5539989277153307,0.5408824784439602,-5.199337582605575,0.24842731208518273,-5.199337582605575,-5.199337582605575,0.5496162910697036,0.86072523825827,0.15492952527077714,-5.199337582605575,3,0.3857258721466417,5,0.5149233167586909,1,0.33883406866792753,0,0.15619936674212687,-0.20337896614335013,4,4,2,0.208504800392331,0.18165197670757277,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.6975071194373863,-0.4197409936702004,8,4,0.03136936165920781
1135,-0.26138737267788775,4,-0.5264168675711283,-1.0484703579807866,1,3,3,0,0,0,3,2,2,0,2,-0.10053459398770496,-0.4142668635342554,-1.1920714430213706,-5.199337582605575,1,1,12,14,-5.199337582605575,3,3,0,3,3,3,5,-5.199337582605575,5,-5.199337582605575,0.8698463380137418,-0.1485840216958501,0,4,0,4,-0.3233629700934893,-5.199337582605575,-5.199337582605575,-1.1666125318911713,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,-1.018778135032987,-5.199337582605575,3,-1.0103819916421055,5,0.5149233167586909,5,-1.6492369585066664,2,-5.199337582605575,-2.483412964546469,4,4,2,-5.199337582605575,1.261282157758418,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4935533950895455,-0.4197409936702004,8,4,-1.529558186142137
1136,-0.046435724770526994,3,0.587963851500189,0.07912030015842841,1,3,3,0,4,0,12,2,2,0,0,-0.10053459398770496,-0.4142668635342554,-0.7529974415343901,-5.199337582605575,1,1,11,13,-5.199337582605575,3,3,1,3,3,3,1,-0.19404888891787167,5,-5.199337582605575,0.48999783751488596,0.026373761221327487,0,4,1,0,-0.21620388056489545,0.1477045351693571,-5.199337582605575,-0.4640071225613518,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,-5.199337582605575,1,-1.061884134877072,2,-5.199337582605575,-1.0315087602176447,4,4,2,-5.199337582605575,-5.199337582605575,1.2206403488473496,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.86072523825827,0.13337869485727427,8,0,-1.077445511147958
1139,-0.26138737267788775,3,1.324957688892978,-0.29516966963745145,1,0,3,0,4,0,3,2,2,0,2,-0.832006270016473,-0.4142668635342554,-1.4678604169994043,-5.199337582605575,1,1,10,12,-5.199337582605575,3,1,0,3,3,3,1,0.5058075386804997,5,-5.199337582605575,-0.6784325172268452,-0.28613493575491794,0,4,1,4,0.1950169362928137,-5.199337582605575,-5.199337582605575,-0.6641785967079428,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,0,0.5149233167586909,5,-0.27308902265274115,2,0.15619936674212687,0.06025574033725515,4,4,2,-5.199337582605575,-5.199337582605575,1.873053040341307,-5.199337582605575,1.4865370019712367,-5.199337582605575,-5.199337582605575,-0.4935533950895455,-0.4197409936702004,8,4,-0.36955818561240195
1140,-5.199337582605575,3,-0.5264168675711283,-0.7526750498108746,1,3,3,0,0,0,12,2,2,0,2,-0.832006270016473,1.1281436452787637,-0.7233425303259227,-1.164443705970982,1,1,5,6,-5.199337582605575,3,3,1,3,3,2,0,0.927822378369679,5,-5.199337582605575,-1.3402004659340858,-0.17273101614570757,0,4,1,4,-0.4473052807811118,-5.199337582605575,-5.199337582605575,-1.2526681739597063,0.800496097974559,-5.199337582605575,-0.7630300992592184,-5.199337582605575,-1.018778135032987,-5.199337582605575,3,-1.8312243273394466,5,-5.199337582605575,5,0.08163755681937157,2,0.15619936674212687,1.5175450472144203,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,0.13337869485727427,0,0,-0.5006512079936529
1142,0.35215139697893266,3,0.38437476577437274,0.20081805989241244,1,3,3,0,4,0,5,2,2,0,5,1.1920714430213706,-0.4142668635342554,1.2366522415199066,1.3716572255726536,3,1,11,13,1.2781367835433017,2,3,2,0,3,1,2,1.3596731127323938,5,-5.199337582605575,-0.5049220111265829,0.9051888168927786,0,0,1,4,0.756333196749645,2.227626042010729,-5.199337582605575,2.1233331892669898,0.800496097974559,-5.199337582605575,5.19933758270342,-5.199337582605575,1.368450292253209,-5.199337582605575,2,2.1968938521927224,5,0.5149233167586909,3,1.2075322646773317,1,1.4079051458418625,2.4569039746458317,4,4,2,0.36553147697296934,1.411293269734521,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.86072523825827,-0.4197409936702004,6,5,2.158913620603279
1144,5.19933758270342,3,-0.5264168675711283,0.9021939251339633,1,3,3,0,4,0,7,2,2,1,0,-1.7619480328408437,-1.8658520907135028,-0.8939075247645538,-5.199337582605575,1,1,7,8,-5.199337582605575,3,1,0,2,3,3,1,-0.0766857012927798,5,-5.199337582605575,-0.46540473826743745,-1.2953625370248543,2,1,0,0,-1.70022246012882,0.1523905895074676,-5.199337582605575,-1.3249576888929775,0.800496097974559,-5.199337582605575,-0.7630300992592184,-5.199337582605575,-1.018778135032987,-5.199337582605575,1,-1.0103819916421055,5,-5.199337582605575,5,-1.2447784131572894,2,-5.199337582605575,-1.1595151955276424,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,5.19933758270342,8,4,-2.085355566031829
1145,-0.046435724770526994,4,-0.8957798188835894,-1.0315087602176447,1,3,3,0,4,0,3,2,2,0,0,-0.832006270016473,0.5745945104459379,-1.1497417570435924,-5.199337582605575,1,1,7,8,-5.199337582605575,3,3,0,3,3,3,5,-5.199337582605575,5,-5.199337582605575,0.9732070250436586,0.062077620146791426,0,0,1,4,-0.18364226371886191,0.2966067370967752,-5.199337582605575,0.21235276704949826,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,0.9397470063075931,5,0.5149233167586909,5,-1.6022103183576308,2,-5.199337582605575,-1.7861555612610769,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.6975071194373863,-5.199337582605575,8,3,-0.27048547902722114
1147,0.7233425303259227,3,0.28874990115703086,0.8444850779006297,1,3,0,0,4,0,6,2,2,0,5,0.5293010943086742,1.1281436452787637,-0.8939075247645538,-5.199337582605575,1,1,7,8,-5.199337582605575,3,3,1,3,3,3,4,-0.19825846997989816,5,-5.199337582605575,-0.19825846997989816,-1.1580488297862626,0,0,1,4,-0.832006270016473,0.5984352524007998,-5.199337582605575,0.1803766849109751,-5.199337582605575,-5.199337582605575,-0.7630300992592184,0.86072523825827,0.15492952527077714,-5.199337582605575,1,0.3857258721466417,5,0.5149233167586909,1,-1.2447784131572894,2,-5.199337582605575,-1.7502216171233853,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,0.7380888474045281,8,4,0.11153181868306943
1149,0.7233425303259227,4,-1.059682011223806,-0.1689119927864557,1,3,3,0,4,0,17,0,2,0,5,0.5293010943086742,5.19933758270342,-1.4678604169994043,-0.22648937660749202,3,1,11,13,-5.199337582605575,3,2,2,3,3,3,0,0.4486922810995351,5,-5.199337582605575,-1.6158879247025788,-1.394511619528237,0,0,1,4,-0.9534930016811655,0.47521374006182493,-5.199337582605575,0.0031903105978424787,-5.199337582605575,1.918441485013229,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,0.3857258721466417,5,-5.199337582605575,5,-1.5459273181166064,2,0.15619936674212687,-0.7888579735798702,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,0.7380888474045281,8,4,-0.38978343113916375
1150,-5.199337582605575,3,-0.7630300992592184,-0.46127481199554826,1,0,3,0,4,0,12,2,2,0,2,-0.10053459398770496,-0.4142668635342554,-0.7529974415343901,-5.199337582605575,1,1,2,3,-5.199337582605575,3,3,1,3,3,3,5,-5.199337582605575,5,-5.199337582605575,0.8307480611346922,-0.22604467545731222,0,0,1,0,-0.5006512079936529,-5.199337582605575,-5.199337582605575,-1.2987943644123576,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,-1.018778135032987,-5.199337582605575,2,-1.8312243273394466,5,0.5149233167586909,1,-1.061884134877072,2,-5.199337582605575,-0.8909369232462658,4,4,2,-5.199337582605575,-5.199337582605575,1.8392818446296548,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.529558186142137,-0.4197409936702004,8,4,-0.9495472701112365
1151,-5.199337582605575,3,2.225823202442786,1.8134953832632084,1,3,3,0,4,0,7,2,2,0,2,-0.832006270016473,-1.8658520907135028,-0.4528584793924642,-0.9184977079651132,1,1,5,10,0.5481577591460677,3,3,1,3,3,3,1,-0.3204839822250687,5,-5.199337582605575,1.3041214037998634,0.9051888168927786,0,4,1,4,0.756333196749645,-5.199337582605575,-5.199337582605575,-0.030114199911264863,-5.199337582605575,-5.199337582605575,-0.7630300992592184,0.86072523825827,0.15492952527077714,-5.199337582605575,1,-0.26268576068373695,5,1.7679032638815986,1,-0.7055299818373915,0,0.15619936674212687,0.24842731208518273,4,4,2,-5.199337582605575,1.3781137589543457,-5.199337582605575,-5.199337582605575,1.4181185506224878,-5.199337582605575,-5.199337582605575,1.529558186142137,-5.199337582605575,8,4,-0.25879191568378795
1152,-5.199337582605575,3,1.053106263987631,1.2982710982714525,1,0,3,0,4,0,6,2,2,0,2,-0.10053459398770496,1.1281436452787637,-0.5790394381393529,0.5894557978497783,1,1,9,11,-5.199337582605575,3,3,2,3,3,3,0,-0.17125740870100714,2,1.9003138562301762,-0.7782249060548562,0.15112149093066193,0,0,1,4,1.5736799727200517,-5.199337582605575,-5.199337582605575,0.7410853781374862,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,-1.018778135032987,-5.199337582605575,0,-0.26268576068373695,5,0.5149233167586909,1,-0.849873544614994,0,0.15619936674212687,-0.1485840216958501,4,4,2,-5.199337582605575,-5.199337582605575,2.529276124450602,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,-5.199337582605575,8,0,0.7529974415343902
1155,-5.199337582605575,3,1.053106263987631,0.48876437657240834,1,0,3,0,0,0,24,2,2,0,2,-0.832006270016473,1.7800054115256905,0.027604016757951728,0.5894557978497783,1,1,8,10,-5.199337582605575,2,2,1,2,3,1,0,1.3841994979362964,5,-5.199337582605575,-0.634851110209644,0.8625437144150384,0,4,1,4,0.7249849229955954,-5.199337582605575,-5.199337582605575,-0.08645133332010745,0.800496097974559,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,2,-0.26268576068373695,5,0.5149233167586909,1,-0.15873980759786757,1,0.15619936674212687,0.24842731208518273,4,4,2,-5.199337582605575,-0.0879329975415462,-5.199337582605575,-5.199337582605575,1.7387310479091858,-5.199337582605575,-5.199337582605575,0.332198018703997,-0.4197409936702004,8,4,0.652060964229354
1156,0.9070802442763028,3,0.8355583582575463,-0.023839063182251485,1,3,3,0,4,0,12,2,2,0,7,-0.832006270016473,1.7800054115256905,-0.26918439554517987,0.20594120689980255,1,1,2,3,-5.199337582605575,3,2,2,3,3,1,0,0.4724065407146266,5,-5.199337582605575,0.11441489263000099,0.46452872473587176,0,2,1,4,0.39906614799724743,-5.199337582605575,-5.199337582605575,-0.43156620566225534,-5.199337582605575,1.918441485013229,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,2,-0.26268576068373695,5,0.5149233167586909,1,-0.48648036042064524,1,0.15619936674212687,0.0879329975415462,4,4,2,-5.199337582605575,0.9179483087317816,-5.199337582605575,2.20835847568685,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.1619759226681268,0.13337869485727427,8,4,0.22005820330050063
1157,1.2753024746021526,3,-1.6741857759106464,-1.2979224662581466,1,0,3,0,4,0,16,2,2,3,2,0.5293010943086742,-0.4142668635342554,1.5712864975769105,1.7560546411295919,1,1,11,13,0.6410017876338546,2,3,2,2,3,3,2,0.9962083232351691,5,-5.199337582605575,-0.25360620840648807,0.6363865203698571,0,0,1,4,0.4878930103874749,-5.199337582605575,-5.199337582605575,-0.3481497443296034,0.800496097974559,-5.199337582605575,0.5496162910697036,-5.199337582605575,-1.018778135032987,-5.199337582605575,2,-0.26268576068373695,5,0.5149233167586909,1,1.8245559358037484,1,0.15619936674212687,0.7765277585872264,4,4,2,0.6943105320478632,0.5716375251650858,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,0.7380888474045281,8,4,0.7529974415343902
1158,-5.199337582605575,3,1.1424831327370568,0.8236143052368599,1,3,3,0,2,0,21,1,2,0,2,1.1920714430213706,-0.4142668635342554,1.5712864975769105,1.7560546411295919,1,1,11,13,0.7397372194138896,2,3,2,2,3,3,5,-5.199337582605575,5,-5.199337582605575,1.7986625770167266,1.1694006645176926,0,0,1,4,1.0230032560702351,-5.199337582605575,-5.199337582605575,0.22314613241892628,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,2,0.3857258721466417,5,-5.199337582605575,1,1.8245559358037484,1,1.4079051458418625,1.4275515255287154,4,4,2,-5.199337582605575,-0.050203829430400866,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,0.13337869485727427,3,5,0.8098148158593922
1159,0.35215139697893266,3,0.3628502975135263,-0.09801306125907777,1,3,3,0,4,0,14,2,2,0,5,-0.10053459398770496,0.5745945104459379,-0.01380069383179172,-0.458425678584765,3,1,5,6,1.0293754021782244,2,3,1,3,3,3,0,0.11441489263000099,5,-5.199337582605575,-0.1337288117910695,-0.3468171012040459,0,4,1,4,-0.47240654071462673,1.2266650059165805,-5.199337582605575,0.8525512965125973,-5.199337582605575,-5.199337582605575,0.5496162910697036,0.86072523825827,1.368450292253209,-5.199337582605575,2,0.9397470063075931,5,0.5149233167586909,1,-0.21363611883116312,1,0.15619936674212687,0.33883406866792753,2,4,2,-5.199337582605575,0.6815943390528622,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,0.13337869485727427,8,4,0.2900581235443878
1160,1.679302556120626,3,-1.9858764248174547,-2.013671405766345,1,3,3,0,4,0,13,2,2,3,5,-0.10053459398770496,-0.4142668635342554,0.10053459398770496,-0.3428228539644613,1,1,8,2,-5.199337582605575,3,3,1,2,3,3,0,-0.14477960565136005,5,-5.199337582605575,0.04141260138064336,-0.5496162910697036,0,1,1,4,-0.8516751900941525,0.4170023666077755,-5.199337582605575,-0.05648561480015194,-5.199337582605575,-5.199337582605575,0.5496162910697036,0.86072523825827,0.15492952527077714,-5.199337582605575,3,0.3857258721466417,5,0.5149233167586909,1,-0.07660354475064655,2,0.15619936674212687,-0.32161055351265844,4,4,2,0.036390522693206855,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,5.19933758270342,8,4,-0.31896935678053573
1162,-5.199337582605575,3,1.6741857759106455,-0.298966714347708,1,3,3,0,4,0,19,2,2,0,2,-0.832006270016473,-0.4142668635342554,-0.1867561210637371,-0.6502735865864832,1,1,11,13,-5.199337582605575,3,3,1,2,3,3,1,0.18803291253891433,5,-5.199337582605575,-0.28352192549662913,-0.3735908953653471,0,2,1,4,-0.659601627607081,-5.199337582605575,-5.199337582605575,-1.4790043989044597,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-1.0103819916421055,5,0.5149233167586909,1,-0.39113737482256405,0,0.15619936674212687,-0.24972140621486769,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4935533950895455,-0.4197409936702004,8,4,-0.7867445291708417
1163,1.0707445970692107,3,-0.5264168675711283,1.042739953537276,1,3,3,0,4,0,19,1,2,2,6,-1.7619480328408437,-1.8658520907135028,-0.15873980759786757,-0.6210989280340984,1,1,8,10,-5.199337582605575,3,3,1,2,3,0,2,1.4524155565824026,5,-5.199337582605575,-5.199337582605575,0.4141330558567034,0,4,1,4,0.38032564176363115,-5.199337582605575,-5.199337582605575,-0.4473052807811119,5.19933758270342,-5.199337582605575,-5.199337582605575,5.19933758270342,-5.199337582605575,2.1440106677777546,3,-0.26268576068373695,5,-5.199337582605575,4,-0.3548222977134122,2,0.15619936674212687,-0.526416867571128,1,4,2,0.3242539956857452,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.13337869485727427,8,2,-1.359026595456187
1165,-5.199337582605575,3,0.47802468927861064,0.024333744378867452,1,0,3,0,4,0,16,2,2,0,2,0.5293010943086742,-0.4142668635342554,2.4085503704175797,2.1968938521927224,1,1,11,13,1.0145711230228849,2,3,2,2,3,3,5,-5.199337582605575,5,-5.199337582605575,1.6662476910454738,1.0230032560702351,0,0,1,4,0.8462613160775758,-5.199337582605575,-5.199337582605575,0.06025574033725515,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,2,0.3857258721466417,5,-5.199337582605575,1,2.2730523897617467,1,0.15619936674212687,0.8266977298382983,4,4,2,-5.199337582605575,1.1448959732150612,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.9242515623566275,0.7380888474045281,6,5,0.7899292401978216
1166,-5.199337582605575,3,-0.28221614706250814,0.39713872173136705,1,0,3,0,0,0,5,2,2,0,2,1.1920714430213706,-0.4142668635342554,1.9344888386314079,1.7560546411295919,1,1,11,13,0.3242539956857452,2,3,2,2,3,0,5,-5.199337582605575,5,-5.199337582605575,2.0744446087255772,1.411293269734521,0,0,1,4,1.2895780606891756,-5.199337582605575,-5.199337582605575,0.4710043372154918,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,2,0.3857258721466417,5,-5.199337582605575,1,1.8245559358037484,1,1.4079051458418625,1.2502418557878947,4,4,2,0.5790394381393529,0.07408727446138559,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.5627214872223367,5.19933758270342,8,4,0.9110531923121984
1167,0.35215139697893266,3,-0.7364424784433313,0.5320254652722283,1,0,3,0,4,0,8,6,2,0,5,-0.10053459398770496,-0.4142668635342554,0.5350828150863223,0.278301687565795,1,1,11,13,-5.199337582605575,3,3,2,2,3,3,2,0.7987689042511946,5,-5.199337582605575,-0.9533247958936275,-0.1551191176506749,0,0,1,4,-0.4197409936702004,0.6139288706912329,-5.199337582605575,0.4258674945124696,0.800496097974559,-5.199337582605575,0.5496162910697036,0.86072523825827,0.15492952527077714,-5.199337582605575,3,0.3857258721466417,5,0.5149233167586909,1,0.5049220111265829,0,0.15619936674212687,-0.13337869485727427,4,4,2,-5.199337582605575,0.18165197670757277,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.5627214872223367,-5.199337582605575,8,4,0.08289637816794465
1168,0.7233425303259227,3,1.9028734734462238,1.2422645172628894,1,3,3,0,0,0,7,2,2,0,5,-0.10053459398770496,1.1281436452787637,-1.0465757410306638,-0.25360620840648807,3,1,10,12,-5.199337582605575,3,3,1,3,3,3,4,0.45842567858476485,5,-5.199337582605575,-0.03639052269320699,0.2861349357549178,0,0,1,4,0.33750567379756014,1.0509850936095015,-5.199337582605575,1.214703741816367,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,1.368450292253209,-5.199337582605575,2,0.3857258721466417,5,1.7679032638815986,2,-1.449682252191165,2,0.15619936674212687,0.33883406866792753,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.3945116195282363,-5.199337582605575,-5.199337582605575,0.332198018703997,0.13337869485727427,8,4,0.802225683044881
1169,0.35215139697893266,3,1.851733757081328,2.3816534421835343,1,0,3,0,1,0,15,2,2,0,5,5.19933758270342,-0.4142668635342554,0.3375056737975598,0.033879835403491765,3,1,5,6,3.1149430271710328,2,2,2,0,3,1,2,1.8274901576761031,5,-5.199337582605575,0.03555436792157142,1.8658520907135032,0,0,1,4,1.5986219655379514,2.83979889585369,-5.199337582605575,2.6529372884841225,0.800496097974559,-5.199337582605575,5.19933758270342,0.86072523825827,1.368450292253209,-5.199337582605575,2,1.7800054115256905,5,0.5149233167586909,1,0.2587919156837877,0,1.4079051458418625,1.3394682979982129,4,4,2,1.8198938153838808,0.7765277585872264,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,-5.199337582605575,8,4,2.8814257445455285
1170,0.9070802442763028,3,0.3628502975135263,0.17104422932275187,1,3,3,0,4,0,11,2,2,0,7,-0.10053459398770496,0.5745945104459379,0.07031374338320635,-0.3722459868401698,1,1,8,10,-5.199337582605575,3,3,1,3,3,0,0,0.2609325066651694,5,-5.199337582605575,0.10223173907240163,0.2184462576664979,0,4,1,4,0.037418496703238505,-5.199337582605575,-5.199337582605575,-0.7987689042511946,0.800496097974559,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,0.5149233167586909,1,-0.11315217624074865,0,-5.199337582605575,-0.692365287548987,4,4,2,0.9436562349515141,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,3.097967733251448,-5.199337582605575,0.332198018703997,0.13337869485727427,8,4,0.058998939306142646
1171,-5.199337582605575,3,0.3628502975135263,-0.09801306125907777,1,3,3,0,4,0,12,2,2,0,2,-0.10053459398770496,0.5745945104459379,-0.5034973903918751,-0.9634229068168816,3,1,7,8,-5.199337582605575,3,3,1,3,3,3,0,0.5642667997585257,5,-5.199337582605575,0.13919568659009296,0.5559792079617581,0,0,1,4,0.38667936342742976,-5.199337582605575,-5.199337582605575,-0.4414495032578649,0.800496097974559,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,0.5149233167586909,1,-0.7529974415343902,1,0.15619936674212687,-0.40652759389606474,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,2.4085503704175797,-5.199337582605575,2.6585790202358575,1.529558186142137,0.13337869485727427,8,4,-0.046435724770526994
1172,1.679302556120626,1,-1.6022103183576308,-1.4926125065069247,1,0,3,0,4,0,21,2,2,4,5,0.5293010943086742,-0.4142668635342554,1.2366522415199066,1.3716572255726536,1,1,7,8,-5.199337582605575,2,3,2,2,3,3,5,-5.199337582605575,5,-5.199337582605575,0.208504800392331,-1.4979965988053379,0,0,1,4,-1.8803524454038238,0.4445338563564665,-5.199337582605575,-0.47521374006182493,-5.199337582605575,-5.199337582605575,0.5496162910697036,0.86072523825827,-1.018778135032987,-5.199337582605575,2,-1.0103819916421055,5,-5.199337582605575,5,1.2075322646773317,0,0.15619936674212687,0.7705257167813154,4,4,2,-5.199337582605575,0.46540473826743767,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2153720472997755,0.13337869485727427,8,4,0.06745897487455191
1174,0.7233425303259227,3,0.587963851500189,1.6863422449216166,1,0,3,0,4,0,6,2,2,0,5,-0.10053459398770496,1.7800054115256905,-1.072972882447744,-5.199337582605575,1,1,12,14,-5.199337582605575,3,3,0,2,3,3,4,0.21106976491595733,5,-5.199337582605575,-0.14846448488560016,-0.17273101614570757,0,4,1,4,0.1996938337540685,1.7063061228212528,-5.199337582605575,1.455630397786914,-5.199337582605575,-5.199337582605575,0.5496162910697036,0.86072523825827,1.368450292253209,-5.199337582605575,3,1.4045331071795468,5,0.5149233167586909,5,-1.4865370019712372,2,0.15619936674212687,-0.6752774632720802,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,-5.199337582605575,8,4,0.8355583582575463
